Sample	Mapping Rate	Unique Rate of Mapped	Duplicate Rate of Mapped	Duplicate Rate of Mapped, excluding Globins	Base Mismatch	End 1 Mapping Rate	End 2 Mapping Rate	End 1 Mismatch Rate	End 2 Mismatch Rate	Expression Profiling Efficiency	High Quality Rate	Exonic Rate	Intronic Rate	Intergenic Rate	Intragenic Rate	Ambiguous Alignment Rate	High Quality Exonic Rate	High Quality Intronic Rate	High Quality Intergenic Rate	High Quality Intragenic Rate	High Quality Ambiguous Alignment Rate	Discard Rate	rRNA Rate	Chimeric Alignment Rate	End 1 Sense Rate	End 2 Sense Rate	Avg. Splits per Read	Alternative Alignments	Chimeric Reads	Duplicate Reads	End 1 Antisense	End 2 Antisense	End 1 Bases	End 2 Bases	End 1 Mapped Reads	End 2 Mapped Reads	End 1 Mismatches	End 2 Mismatches	End 1 Sense	End 2 Sense	Exonic Reads	Failed Vendor QC	High Quality Reads	Intergenic Reads	Intragenic Reads	Ambiguous Reads	Intronic Reads	Low Mapping Quality	Low Quality Reads	Mapped Duplicate Reads	Mapped Reads	Mapped Unique Reads	Mismatched Bases	Non-Globin Reads	Non-Globin Duplicate Reads	Reads excluded from exon counts	Reads used for Intron/Exon counts	rRNA Reads	Total Bases	Total Mapped Pairs	Total Read Number	Unique Mapping, Vendor QC Passed Reads	Unpaired Reads	Read Length	Genes Detected	Estimated Library Complexity	Genes used in 3' bias	Mean 3' bias	Median 3' bias	3' bias Std	3' bias MAD_Std	3' Bias, 25th Percentile	3' Bias, 75th Percentile	Median of Avg Transcript Coverage	Median of Transcript Coverage Std	Median of Transcript Coverage CV	Median Exon CV	Exon CV MAD
VCGS_FAM2_4_2	0.976517	1	0	0	0.00215626	0.977615	0.975418	0.00216274	0.00214977	0.926435	0.938637	0.948714	0.0266339	0.0104689	0.975348	0.0141834	0.959745	0.0239775	0.00553786	0.983722	0.0107398	0	0.00322788	0	0.00810886	0.992095	0.509001	15406772	587099	0	60212485	478750	7031474560	7015672504	69618560	69462104	15207245	15082065	492246	60083290	131947753	0	130546191	1456015	135652010	1972639	3704257	10443941	8534473	0	139080664	139080664	30289310	139080664	0	0	139080664	448936	14047147064	69319419	157832051	142425279	0	101	21508	0	9796	0.408684	0.352349	0.310767	0.371387	0.126126	0.666667	0	0	0.873215	0.178188	0.171199
VCGS_FAM31_97_2	0.984761	1	0	0	0.00337141	0.987073	0.982449	0.00282201	0.00392339	0.897091	0.903709	0.910973	0.0429484	0.0312943	0.953921	0.0147844	0.949989	0.0325505	0.00710447	0.982539	0.0103565	0	0.00171166	0	0.0184009	0.983884	0.451047	31249295	407421	0	40688904	664114	4862227668	4839451360	48140868	47915360	13721279	18987046	762748	40543440	87504625	0	86806918	3006013	91630086	1420129	4125461	9139083	9249310	0	96056228	96056228	32708325	96056214	0	0	96056228	164416	9701679028	47758455	128791966	97542671	0	101	20707	0	8173	0.418453	0.363636	0.305406	0.362226	0.149254	0.666667	0	0	0.89475	0.200828	0.190948
VCGS_FAM39_123_R1	0.990158	1	0	0	0.00179168	0.992075	0.98824	0.00168652	0.00189724	0.927343	0.907846	0.936561	0.0279977	0.0255784	0.964559	0.00986258	0.972568	0.0145833	0.00557439	0.987152	0.00727384	0	0.00356668	0	0.00735472	0.993021	0.447163	20289906	1098704	0	32056026	224939	3796609089	3781930961	37590189	37444861	6403053	7175245	237510	32008048	70274926	0	68120275	1919279	72375732	740039	2100806	6171918	6914775	0	75035050	75035050	13578298	75035037	0	0	75035050	267626	7578540050	37350070	96070816	75780910	0	101	19026	0	7174	0.47357	0.461538	0.305107	0.394989	0.2	0.735294	0	0	0.937336	0.233429	0.222214
VCGS_FAM3_7_2	0.988457	1	0	0	0.00231193	0.99053	0.986383	0.00218237	0.00244203	0.924133	0.927687	0.934926	0.0379682	0.0124023	0.972894	0.014704	0.946825	0.0353956	0.00659499	0.98222	0.0111848	0	0.00311545	0	0.00957395	0.990743	0.489158	19159945	2227636	0	67286962	626991	7825818552	7793050617	77483352	77158917	17078826	19030888	650429	67104583	144579009	0	143459585	1917913	150450502	2273854	5871493	9644140	11182684	0	154642269	154642269	36109714	154642235	0	0	154642269	481781	15618869169	76958194	175608136	156448191	0	101	21937	0	9718	0.431492	0.391304	0.311225	0.394823	0.147541	0.693364	0	0	0.864879	0.176931	0.169408
VCGS_FAM41_129_2	0.986567	1	0	0	0.00327424	0.98873	0.984404	0.00286732	0.00368294	0.890259	0.898288	0.902381	0.0501895	0.0299488	0.95257	0.017481	0.939734	0.0405921	0.00684018	0.980326	0.012834	0	0.00334961	0	0.0188193	0.983352	0.457173	26225531	642539	0	34009785	574830	4092365369	4074457968	40518469	40341168	11734116	15005988	652317	33952732	72966179	0	72635204	2421647	77024481	1413509	4058302	7759056	8224433	0	80859637	80859637	26740104	80859619	0	0	80859637	270848	8166823337	40177657	108186144	81960613	0	101	20879	0	7609	0.393076	0.312883	0.308416	0.342662	0.122222	0.634146	0	0	0.894879	0.195557	0.189519
VCGS_FAM42_132_2	0.98688	1	0	0	0.00333381	0.989201	0.984558	0.00293125	0.00373826	0.927668	0.92531	0.940001	0.0290684	0.0180669	0.969069	0.0128639	0.961986	0.0221825	0.00612309	0.984169	0.00970793	0	0.00223959	0	0.0120856	0.988927	0.455321	16210053	741229	0	37615563	419895	4382554529	4361983859	43391629	43187959	12846384	16306231	460167	37499715	81384884	0	80112940	1564229	83901612	1113747	2516728	5800249	6466648	0	86579588	86579588	29152615	86579581	0	0	86579588	193903	8744538388	43024726	103940690	87730637	0	101	19855	0	7522	0.423927	0.366667	0.308133	0.373925	0.149606	0.682119	0	0	0.873645	0.180334	0.172156
VCGS_FAM49_153_R1	0.991018	1	0	0	0.00183576	0.992809	0.989226	0.0016856	0.00198647	0.931875	0.919451	0.940321	0.029194	0.0207463	0.969515	0.00973872	0.969662	0.0173827	0.00552076	0.987044	0.00743499	0	0.0021601	0	0.00695531	0.993388	0.454487	21983369	1294623	0	43645036	289940	5142717192	5124158543	50917992	50734243	8668589	10178981	305691	43560128	95585731	0	93464245	2108905	98553367	989963	2967636	7282520	8187990	0	101652235	101652235	18847570	101652220	0	0	101652235	219579	10266875735	50630632	124556967	102573598	0	101	19892	0	8786	0.473278	0.460177	0.309182	0.403832	0.195402	0.73913	0	0	0.905131	0.206519	0.196363
VCGS_FAM4_13_2	0.987076	1	0	0	0.00323012	0.98936	0.984791	0.00274649	0.00371599	0.886346	0.914576	0.897951	0.0599216	0.0219728	0.957873	0.0201545	0.92129	0.0544146	0.00784147	0.975705	0.0164535	0	0.00489024	0	0.0158529	0.985784	0.43856	21676202	913096	0	43491438	626292	5180209402	5156287754	51289202	51052354	14227374	19160734	700572	43430582	91897721	0	93599080	2248730	98030186	2062640	6132465	7976320	8742476	0	102341556	102341556	33388108	102341547	0	0	102341556	500475	10336497156	50849025	125357768	103681566	0	101	21758	0	8776	0.410051	0.348315	0.303983	0.35613	0.142259	0.658228	0	0	0.877138	0.200248	0.191324
VCGS_FAM52_162_3	0.992973	1	0	0	0.00247157	0.994517	0.991428	0.00217893	0.00276513	0.939766	0.934041	0.946417	0.0264866	0.0135339	0.972904	0.0135624	0.961466	0.0227328	0.00564252	0.984199	0.0101587	0	0.00291836	0	0.00903083	0.991637	0.484219	19634263	455326	0	59272287	499516	6950567096	6928978144	68817496	68603744	15144773	19159559	540156	59227222	130057828	0	128357031	1859842	133697643	1863755	3639815	8635049	9064209	0	137421240	137421240	34304332	137421214	0	0	137421240	401045	13879545240	68529081	158028035	138393772	0	101	20971	0	9483	0.428215	0.37931	0.311241	0.383186	0.148148	0.686957	0	0	0.835691	0.167496	0.15807
VCGS_FAM58_181_R1	0.987142	1	0	0	0.00164907	0.988413	0.985871	0.00170508	0.00159291	0.939435	0.927211	0.951671	0.0228005	0.0141613	0.974472	0.0113669	0.966815	0.0190407	0.00599226	0.985856	0.0081519	0	0.0018736	0	0.00930561	0.991517	0.481486	13695075	1262182	0	39958518	341738	4680863584	4668825495	46345184	46225995	7981233	7437014	375331	39942788	88097342	0	85833044	1310925	90208011	1052243	2110669	6267196	6738135	0	92571179	92571179	15418247	92571169	0	0	92571179	173441	9349689079	46109297	107472033	93776958	0	101	19796	0	8365	0.414905	0.358862	0.30148	0.355225	0.15	0.65625	0	0	0.888593	0.20461	0.191364
VCGS_FAM61_190_R1	0.992277	1	0	0	0.00187329	0.994048	0.990506	0.00169231	0.00205491	0.937946	0.928225	0.945246	0.027093	0.0174141	0.972339	0.0102465	0.968212	0.0184527	0.00533538	0.986665	0.00799979	0	0.00251279	0	0.00692331	0.993373	0.461873	20516297	1225224	0	50220202	334363	5874280594	5853344607	58161194	57953907	9941123	12028079	350114	50118242	109757381	0	107780925	2022036	112903292	1189773	3145911	7401902	8334176	0	116115101	116115101	21969202	116115077	0	0	116115101	291773	11727625201	57856650	137535144	117018847	0	101	20325	0	9503	0.434819	0.4	0.307091	0.385476	0.160526	0.690141	0	0	0.88914	0.188547	0.177906
VCGS_FAM67_209_R1	0.990392	1	0	0	0.00173748	0.991897	0.988887	0.00170137	0.0017737	0.937975	0.925113	0.947075	0.0244851	0.0178924	0.97156	0.0105475	0.968117	0.0186525	0.00577811	0.986769	0.00745241	0	0.0018211	0	0.011203	0.989633	0.474498	18596011	1170262	0	42244250	442159	4961747008	4946687908	49126208	48977108	8441761	8773943	478626	42208783	92911194	0	90756682	1755308	95313263	1034745	2402069	6673873	7346634	0	98103316	98103316	17215704	98103306	0	0	98103316	178656	9908434916	48883879	117651068	99055057	0	101	19994	0	8416	0.450281	0.417391	0.306151	0.376346	0.181818	0.703414	0	0	0.899027	0.202767	0.191801
VCGS_FAM73_227_2	0.993433	1	0	0	0.00241511	0.99503	0.991836	0.0022221	0.00260874	0.927142	0.9345	0.933271	0.0380618	0.0127615	0.971333	0.0159058	0.946426	0.0349468	0.00627763	0.981373	0.0123496	0	0.00329531	0	0.00995044	0.990551	0.468071	17499512	949964	0	60523607	576784	7101542805	7078746196	70312305	70086596	15780356	18466582	608289	60464126	131030215	0	131202776	1791704	136374046	2233151	5343831	8151346	9196125	0	140398901	140398901	34246938	140398864	0	0	140398901	462658	14180289001	69949298	158826466	141326954	0	101	21959	0	9805	0.4331	0.390244	0.312056	0.395296	0.147541	0.698113	0	0	0.849633	0.173056	0.163887
VCGS_FAM84_260_R1	0.991242	1	0	0	0.00184412	0.9929	0.989584	0.00171934	0.00196932	0.941075	0.932454	0.94939	0.0252508	0.014923	0.97464	0.0104365	0.968353	0.0179998	0.0055051	0.986353	0.00814193	0	0.00347437	0	0.0063201	0.993999	0.451503	11025915	825547	0	31551179	190546	3682038931	3669740666	36455831	36334066	6330688	7226905	200675	31559745	69105973	0	67873260	1086247	70943976	759674	1838003	4378859	4916637	0	72789897	72789897	13557593	72789897	0	0	72789897	252899	7351779597	36269398	84458958	73433043	0	101	19336	0	7575	0.450316	0.419355	0.308663	0.387641	0.17406	0.710526	0	0	0.911745	0.213829	0.203376
VIL_17_097	0.990555	1	0	0	0.00222149	0.992289	0.988822	0.0021124	0.00233097	0.939915	0.927307	0.948877	0.0206336	0.00996269	0.96951	0.0205268	0.958237	0.0190757	0.0075005	0.977313	0.0151868	0	0.0242321	0	0.0122902	0.988599	0.420522	10070812	1741170	0	48461884	559235	5780272319	5760080298	57230419	57030498	12210224	13426598	603019	48493373	108419538	0	105954939	1138346	110777157	2345414	2357619	6895025	8305978	0	114260917	114260917	25636822	114200928	0	0	114260917	2768782	11540352617	56865538	125421168	115350356	0	101	20860	0	6621	0.469443	0.447552	0.313974	0.416441	0.183486	0.748322	0	0	0.915126	0.229583	0.222035
VIL_17_098	0.992706	1	0	0	0.00241517	0.994335	0.991077	0.00216879	0.00266236	0.932515	0.937933	0.939367	0.0291984	0.0127524	0.968566	0.0186819	0.947702	0.0276203	0.0100538	0.975322	0.0146243	0	0.0133232	0	0.014074	0.987363	0.410754	8095049	911382	0	39307360	505874	4754045356	4738466207	47069756	46915507	10310527	12615514	561109	39526255	88286686	0	88151911	1198542	91030901	1755820	2744215	4956831	5833352	0	93985263	93985263	22926041	93968598	0	0	93985263	1252181	9492511563	46823317	102770893	94675844	0	101	21909	0	6635	0.475544	0.460674	0.31154	0.409947	0.19403	0.75	0	0	0.901907	0.227685	0.219536
VIL_17_099	0.991666	1	0	0	0.00226195	0.993388	0.989944	0.00219058	0.00233357	0.936972	0.928915	0.944846	0.0225213	0.0120557	0.967367	0.0205774	0.95492	0.0203991	0.00873855	0.975319	0.0159423	0	0.0258509	0	0.0152536	0.986144	0.408071	10909759	1937251	0	49815579	700912	5906319107	5885841559	58478407	58275659	12938273	13734996	771639	49885888	110314564	0	108454553	1407553	112944018	2402495	2629454	6557969	8299513	0	116754066	116754066	26673269	116722626	0	0	116754066	3018192	11792160666	58095953	128644982	117735223	0	101	20598	0	6393	0.468476	0.444444	0.312059	0.406403	0.188679	0.741379	0	0	0.945084	0.240966	0.237033
VIL_17_105	0.991927	1	0	0	0.00244952	0.993665	0.99019	0.00224634	0.00265341	0.942212	0.934644	0.94988	0.0212136	0.0114187	0.971094	0.0174876	0.958506	0.019255	0.00848193	0.977761	0.0137567	0	0.0172913	0	0.0125992	0.988384	0.431607	8727107	1296228	0	42765728	502246	5048955155	5031297426	49989655	49814826	11341668	13350097	545691	42734968	94802287	0	93281705	1139638	96919498	1745345	2117211	5359244	6522776	0	99804481	99804481	24691765	99788173	0	0	99804481	1725745	10080252581	49699673	109343838	100616731	0	101	20430	0	6446	0.465262	0.44	0.311061	0.404345	0.188119	0.735294	0	0	0.908573	0.224268	0.215438
VIL_17_106	0.993629	1	0	0	0.00239255	0.994981	0.992277	0.00222712	0.00255842	0.939305	0.942584	0.945327	0.0254251	0.0120596	0.970752	0.0171881	0.952644	0.0237779	0.0100261	0.976422	0.0135523	0	0.0157457	0	0.0125881	0.988291	0.432799	9828266	904519	0	52549985	624089	6296053261	6278942750	62337161	62167750	14022068	16064203	669938	52676649	117697885	0	117356372	1501477	120863437	2139997	3165552	6236579	7148539	0	124504911	124504911	30086271	124461149	0	0	124504911	1960418	12574996011	62065102	135131438	125303172	0	101	21668	0	7262	0.486947	0.47619	0.313189	0.412623	0.201923	0.764706	0	0	0.921171	0.219301	0.214068
VIL_17_107	0.991403	1	0	0	0.00216057	0.992848	0.989958	0.00217849	0.00214259	0.939114	0.931337	0.947258	0.0224538	0.0115085	0.969712	0.0187797	0.956294	0.020922	0.00922516	0.977216	0.0135591	0	0.0172204	0	0.0125401	0.988433	0.417982	11903893	2046607	0	59333971	695928	7133933101	7113169218	70633001	70427418	15541215	15240600	753504	59469627	133620597	0	131374775	1623398	136787946	2649075	3167349	7992936	9685644	0	141060419	141060419	30781815	140924277	0	0	141060419	2429120	14247102319	70241694	154187559	142283666	0	101	21739	0	7823	0.526782	0.533981	0.313194	0.415088	0.25	0.806931	0	0	0.941064	0.235001	0.230774
VIL_17_110	0.992609	1	0	0	0.00223861	0.993736	0.991482	0.00224622	0.00223098	0.923143	0.938546	0.930017	0.0359392	0.0144107	0.965956	0.0196334	0.93703	0.0346539	0.0123487	0.971684	0.0159676	0	0.0238666	0	0.0140866	0.98661	0.430624	8057559	1319771	0	43437357	590535	5205834415	5194025495	51542915	51425995	11693441	11587784	620627	43512429	95762804	0	96641071	1483858	99463427	2021625	3700623	5166933	6327839	0	102968910	102968910	23281225	102852888	0	0	102968910	2457522	10399859910	51304906	111793173	103735614	0	101	22130	0	7003	0.47719	0.458015	0.309579	0.402793	0.2	0.75	0	0	0.882604	0.223394	0.213853
VIL_17_111	0.992088	1	0	0	0.00222056	0.993252	0.990924	0.00212105	0.00232031	0.941229	0.944577	0.948735	0.0231197	0.0109736	0.971855	0.0171718	0.955444	0.0217237	0.00883649	0.977168	0.0139959	0	0.0180644	0	0.0129685	0.988231	0.425986	6535414	548519	0	34169572	409554	4121592749	4111933412	40807849	40712212	8742085	9540975	448952	34390172	77340929	0	77001942	894571	79225645	1399845	1884716	4119908	4518119	0	81520061	81520061	18283060	81489539	0	0	81520061	1472614	8233526161	40640117	88705590	82170176	0	101	19329	0	4930	0.478643	0.451613	0.315526	0.410265	0.195455	0.759036	0	0	0.984938	0.257433	0.2516
VIL_17_120	0.991881	1	0	0	0.00223788	0.992942	0.990821	0.00225722	0.00221849	0.938351	0.941057	0.946032	0.0248038	0.0121785	0.970836	0.0169859	0.953989	0.0230221	0.00948888	0.977011	0.0135005	0	0.0167388	0	0.0135633	0.987407	0.422983	10537375	1123857	0	52307706	670763	6312896829	6299416157	62503929	62370457	14249607	13975221	719220	52593535	118135137	0	117513874	1520788	121232498	2121100	3097361	6469731	7360512	0	124874386	124874386	28224828	124710422	0	0	124874386	2090253	12612312986	62235098	136433867	125896492	0	101	21447	0	7230	0.518803	0.52	0.313733	0.415128	0.241379	0.8	0	0	0.955175	0.234117	0.232196
VIL_17_121	0.992445	1	0	0	0.00230488	0.993717	0.991172	0.00223659	0.00237336	0.938588	0.93563	0.945733	0.0234978	0.0122204	0.969231	0.0185484	0.955026	0.0216701	0.00894227	0.976696	0.014362	0	0.0203869	0	0.0144186	0.98671	0.422672	13391111	1335727	0	58178021	786820	7001142543	6983213932	69318243	69140732	15658654	16573657	851120	58418651	130945279	0	129546415	1692023	134198761	2568191	3253482	7771960	8912560	0	138458975	138458975	32232311	138346916	0	0	138458975	2822751	13984356475	68985576	152904143	139513032	0	101	21889	0	7371	0.50472	0.5	0.314291	0.416981	0.222722	0.786561	0	0	0.94017	0.231261	0.228084
VIL_17_141	0.993434	1	0	0	0.00205091	0.994251	0.992618	0.00219755	0.00190402	0.936778	0.93853	0.94297	0.0273193	0.013973	0.970289	0.0157381	0.95223	0.0249305	0.00995418	0.97716	0.0128854	0	0.0148441	0	0.0132913	0.987844	0.439377	10799723	1227896	0	44284725	548718	5406137716	5397258301	53526116	53438201	11880253	10276508	596532	44591138	100864099	0	100389178	1494615	103786291	1683411	2922192	5510554	6575139	0	106964317	106964317	22156761	106898081	0	0	106964317	1587792	10803396017	53326282	118470995	107671272	0	101	21105	0	6535	0.483444	0.479167	0.31325	0.413892	0.195122	0.753247	0	0	0.925771	0.237152	0.232752
VIL_17_150	0.991643	1	0	0	0.00233281	0.99308	0.990206	0.00223293	0.00243298	0.934031	0.931059	0.941903	0.0260921	0.0143044	0.967995	0.0177004	0.954332	0.0231384	0.00848493	0.977471	0.0140446	0	0.0186149	0	0.0145487	0.986924	0.43077	20563242	1626434	0	67996436	902299	8184410770	8160722735	81033770	80799235	18275186	19854854	1003865	68103410	152431004	0	150676015	2314920	156653570	2864515	4222566	9906290	11156990	0	161833005	161833005	38130040	161592381	0	0	161833005	3012511	16345133505	80636128	183760107	163196865	0	101	21789	0	7780	0.464518	0.4375	0.30835	0.395629	0.190476	0.727273	0	0	0.897033	0.216378	0.209604
VIL_17_151	0.992216	1	0	0	0.00231366	0.993614	0.990819	0.00226509	0.00236236	0.938308	0.929325	0.945669	0.0221096	0.0143552	0.967778	0.0178666	0.95956	0.0188203	0.00757635	0.97838	0.0140436	0	0.0200181	0	0.0141928	0.987364	0.431539	20930514	1642872	0	63958131	820584	7666784962	7645219644	75908762	75695244	17365994	18060761	920816	64119171	143367144	0	140889461	2176307	146719051	2708648	3351907	9330606	10714545	0	151604006	151604006	35426755	151571691	0	0	151604006	3034827	15312004606	75518028	173723792	152793278	0	101	20896	0	7369	0.490857	0.489855	0.314548	0.419386	0.205128	0.771429	0	0	0.930077	0.225789	0.220877
VIL_17_152	0.993752	1	0	0	0.00229793	0.994688	0.992816	0.00225805	0.00233789	0.93868	0.938555	0.944581	0.0233094	0.0140022	0.967891	0.0181069	0.956592	0.0206717	0.00894565	0.977264	0.0137903	0	0.017415	0	0.014158	0.98722	0.412742	17012537	727729	0	61023509	793891	7383977286	7370076353	73108686	72971053	16673363	17230402	876379	61323882	137984210	0	137103908	2045441	141389242	2645056	3405032	8350129	8975831	0	146079739	146079739	33903765	145905514	0	0	146079739	2543972	14754053639	72866103	164010709	146998172	0	101	21723	0	7737	0.481554	0.465753	0.312732	0.409343	0.2	0.75	0	0	0.89292	0.212664	0.206337
VIL_17_163	0.992193	1	0	0	0.00228339	0.99392	0.990466	0.00211807	0.00244929	0.934712	0.932441	0.942066	0.0226626	0.0109114	0.964729	0.02436	0.953493	0.0207776	0.00787401	0.974271	0.017855	0	0.0298692	0	0.0165246	0.984566	0.380814	4694243	530811	0	22032748	346036	2614051094	2604966447	25881694	25791747	5536736	6380329	370199	22074774	48679788	0	48182459	563832	49850844	1258765	1171056	3003842	3490982	0	51673441	51673441	11917065	51649913	0	0	51673441	1543444	5219017541	25730433	56774255	52080012	0	101	18307	0	3575	0.466795	0.433198	0.315658	0.406392	0.181818	0.75	0	0	1.0089	0.286012	0.274603
VIL_17_164	0.992466	1	0	0	0.00231953	0.99412	0.990813	0.00215781	0.0024818	0.938732	0.92816	0.945858	0.0229242	0.0123741	0.968782	0.0188442	0.956249	0.0205461	0.00841662	0.976795	0.0147883	0	0.0190318	0	0.0138659	0.987084	0.4238	11461921	1617208	0	45939537	601863	5479619862	5461390069	54253662	54073169	11823962	13554088	645951	45996202	102461748	0	100544625	1340452	104945051	2041328	2483303	6259356	7782206	0	108326831	108326831	25378050	108034557	0	0	108326831	2061650	10941009931	53933119	120611030	109149109	0	101	20665	0	6235	0.462975	0.435484	0.308835	0.396805	0.186813	0.730769	0	0	0.914408	0.23097	0.222995
VIL_18_045	0.991488	1	0	0	0.00232097	0.993203	0.989772	0.00216735	0.00247512	0.936225	0.927232	0.944263	0.0245586	0.0151119	0.968821	0.0160667	0.957321	0.0211988	0.00919819	0.97852	0.0122818	0	0.011119	0	0.0122583	0.988532	0.447492	16372022	2033257	0	55019047	639399	6617550098	6594691576	65520298	65293976	14342547	16322656	682810	55117913	123523052	0	121295231	1976852	126735668	2101754	3212616	7745915	9519043	0	130814274	130814274	30665203	130626344	0	0	130814274	1454522	13212241674	65126797	148309374	131937352	0	101	22091	0	7550	0.496775	0.490196	0.310735	0.412306	0.220339	0.775	0	0	0.903125	0.22712	0.220453
VIL_18_046	0.991521	1	0	0	0.00225041	0.993013	0.990029	0.00219721	0.00230376	0.938865	0.930642	0.946894	0.0220591	0.0125843	0.968953	0.0184624	0.958211	0.0195874	0.00791775	0.977798	0.0142843	0	0.0232182	0	0.0131706	0.987737	0.437222	10275527	1393976	0	40139062	499103	4797980457	4783564424	47504757	47362024	10542178	11020194	535713	40201537	89828797	0	88286964	1193836	91921476	1751469	2092679	5404450	6579817	0	94866781	94866781	21562372	94667896	0	0	94866781	2202639	9581544881	47237549	105953565	95678038	0	101	20156	0	5844	0.472905	0.454393	0.313345	0.409755	0.192982	0.75	0	0	0.938551	0.246019	0.238147
VIL_18_061	0.98987	1	0	0	0.00240715	0.991809	0.987931	0.00225644	0.00255846	0.93308	0.914138	0.942629	0.0201978	0.0149083	0.962826	0.0222654	0.961415	0.0157978	0.00753979	0.977213	0.0152473	0	0.0252322	0	0.0149513	0.986695	0.407584	24873944	2652528	0	70066511	945043	8303863571	8271391364	82216471	81894964	18737150	21162020	1063488	70083317	154696117	0	150020455	2446620	158010803	3654012	3314686	11955327	14090980	0	164111435	164111435	39899170	164062075	0	0	164111435	4140895	16575254935	81613531	190664841	165790897	0	101	21609	0	7864	0.517267	0.517544	0.310536	0.409804	0.245812	0.797297	0	0	0.938616	0.23698	0.231493
VIL_18_120	0.989677	1	0	0	0.00248838	0.991659	0.987696	0.00223176	0.00274603	0.940024	0.927406	0.949829	0.0179355	0.0126044	0.967764	0.0196312	0.962461	0.0150755	0.00748181	0.977536	0.0149819	0	0.0263025	0	0.0140756	0.986966	0.425219	17072200	2175238	0	62895322	829304	7455705466	7425914001	73818866	73523901	16639322	20391788	897930	62795727	139950407	0	136646519	1857167	142593078	2892522	2642671	9026488	10696248	0	147342767	147342767	37031110	146909680	0	0	147342767	3875482	14881619467	73312147	165951807	148879607	0	101	20871	0	7126	0.488396	0.482759	0.312276	0.413727	0.204954	0.762712	0	0	0.960636	0.244665	0.24153
